LWAGE	GRADE	UNION
1.523015618	14	0
1.161203	14	0
1.370456	14	0
1.543309689	12	0
1.446946859	12	0
1.612830281	12	0
1.786034703	12	0
1.770957351	12	0
1.706715226	12	0
1.950579405	12	0
1.89056	12	0
1.427848	12	0
1.620751619	12	0
2.13233614	12	0
1.376500249	12	0
1.970228434	12	0
1.97066474	12	0
1.9157933	12	0
1.99461031	12	0
-0.8153648	12	1
1.820332885	12	1
1.743517399	12	1
1.626404524	12	1
1.682546377	12	1
1.557073236	12	1
1.444366097	12	1
1.199618459	12	0
0.004076093	12	0
2.397895336	12	0
2.318720818	12	0
2.387206793	12	0
2.303329229	12	1
2.231141806	12	0
2.243296862	12	1
2.417904854	12	0
1.667543888	15	0
1.609438	15	0
1.713940263	15	0
1.268715739	15	0
0.8871204	15	0
1.876309872	15	1
1.933906317	15	1
1.97435534	15	1
1.06648767	14	0
1.937310815	14	0
1.696641	14	0
2.016517	14	0
1.176788568	14	0
1.491832614	14	0
1.971968532	14	0
1.87682724	14	0
2.21346736	12	1
2.222542286	12	1
2.201329	12	1
2.17169714	12	1
2.168054	12	1
2.133686543	12	1
2.113619	12	1
2.202486515	12	1
0.9724026	12	0
1.324885726	12	0
0.962707	12	0
0.8452515	12	0
1.929574251	12	0
2.037502527	12	0
1.148220658	12	0
1.306740165	12	0
1.840041637	11	0
2.174751759	11	0
2.122766733	11	0
2.130875	11	0
2.168054	11	0
2.207794428	11	0
2.381883	11	0
2.342917	11	0
1.130545378	9	0
1.311603427	9	0
0.8324816	9	0
1.591878653	9	0
1.212542772	9	1
1.765961766	9	0
1.745894194	9	1
1.46654284	9	1
